timestamp,host,process_name,process_create_count,file_create_count,file_delete_count,file_rename_like,network_connections,registry_events,module_loads,unsigned_process_events,suspicious_extension_events,shadow_copy_events,event_count,label,family,run
2024-10-09 12:20:00,WINDEV2407EVAL\End-user,,7,12,305,0,6,65,170,0,0,0,602,1,BlackBasta,ran:BlackBasta:BlackBasta-17205c43189c22dfcb278f5cc45c2562f622b0b6280dcd43cc1d3c274095eb90
2024-10-09 12:20:00,-\-,,0,0,0,0,0,0,0,0,0,0,48,1,BlackBasta,ran:BlackBasta:BlackBasta-17205c43189c22dfcb278f5cc45c2562f622b0b6280dcd43cc1d3c274095eb90
2024-10-09 12:20:00,NT AUTHORITY\SYSTEM,,0,1,0,0,1,11,0,0,0,0,13,1,BlackBasta,ran:BlackBasta:BlackBasta-17205c43189c22dfcb278f5cc45c2562f622b0b6280dcd43cc1d3c274095eb90
2024-10-09 12:20:00,NT AUTHORITY\NETWORK SERVICE,,1,0,0,0,0,0,2,0,0,0,3,1,BlackBasta,ran:BlackBasta:BlackBasta-17205c43189c22dfcb278f5cc45c2562f622b0b6280dcd43cc1d3c274095eb90
2024-10-09 12:20:00,WINDEV2407EVAL\User,,0,0,0,0,0,0,0,0,0,0,1,1,BlackBasta,ran:BlackBasta:BlackBasta-17205c43189c22dfcb278f5cc45c2562f622b0b6280dcd43cc1d3c274095eb90
2024-10-09 12:25:00,NT AUTHORITY\SYSTEM,,0,1,0,0,1,31,2,0,0,0,35,1,BlackBasta,ran:BlackBasta:BlackBasta-17205c43189c22dfcb278f5cc45c2562f622b0b6280dcd43cc1d3c274095eb90
2024-10-09 12:25:00,WINDEV2407EVAL\End-user,,0,0,0,0,0,7,0,0,0,0,43,1,BlackBasta,ran:BlackBasta:BlackBasta-17205c43189c22dfcb278f5cc45c2562f622b0b6280dcd43cc1d3c274095eb90
2024-10-09 12:25:00,NT AUTHORITY\NETWORK SERVICE,,1,0,0,0,0,0,1,0,0,0,2,1,BlackBasta,ran:BlackBasta:BlackBasta-17205c43189c22dfcb278f5cc45c2562f622b0b6280dcd43cc1d3c274095eb90
2024-10-09 12:25:00,WINDEV2407EVAL\User,,0,0,2,0,0,2,0,0,0,0,4,1,BlackBasta,ran:BlackBasta:BlackBasta-17205c43189c22dfcb278f5cc45c2562f622b0b6280dcd43cc1d3c274095eb90
2024-10-10 00:15:00,WINDEV2407EVAL\End-user,,12,15,1,0,0,20,9,0,0,1,75,1,BlackBasta,ran:BlackBasta:BlackBasta-2413841b2f5f656e269f61644d3957847b199107bb6b141c3208a03df59f0759
2024-10-10 00:15:00,-\-,,0,0,0,0,0,0,0,0,0,0,7,1,BlackBasta,ran:BlackBasta:BlackBasta-2413841b2f5f656e269f61644d3957847b199107bb6b141c3208a03df59f0759
2024-10-10 00:15:00,NT AUTHORITY\SYSTEM,,1,0,0,0,0,3,0,0,0,0,5,1,BlackBasta,ran:BlackBasta:BlackBasta-2413841b2f5f656e269f61644d3957847b199107bb6b141c3208a03df59f0759
2024-10-10 00:15:00,NT AUTHORITY\LOCAL SERVICE,,2,0,0,0,0,0,0,0,0,0,2,1,BlackBasta,ran:BlackBasta:BlackBasta-2413841b2f5f656e269f61644d3957847b199107bb6b141c3208a03df59f0759
2024-10-10 00:20:00,WINDEV2407EVAL\End-user,,1,40,1,0,0,10,8,0,0,0,77,1,BlackBasta,ran:BlackBasta:BlackBasta-2413841b2f5f656e269f61644d3957847b199107bb6b141c3208a03df59f0759
2024-10-10 00:20:00,NT AUTHORITY\SYSTEM,,3,17,6,0,1,38,22,0,0,0,90,1,BlackBasta,ran:BlackBasta:BlackBasta-2413841b2f5f656e269f61644d3957847b199107bb6b141c3208a03df59f0759
2024-10-10 00:20:00,NT AUTHORITY\NETWORK SERVICE,,2,1,0,0,0,0,3,0,0,0,7,1,BlackBasta,ran:BlackBasta:BlackBasta-2413841b2f5f656e269f61644d3957847b199107bb6b141c3208a03df59f0759
2024-10-10 00:20:00,-\-,,0,0,0,0,0,0,0,0,0,0,1,1,BlackBasta,ran:BlackBasta:BlackBasta-2413841b2f5f656e269f61644d3957847b199107bb6b141c3208a03df59f0759
2024-10-11 22:15:00,WINDEV2407EVAL\End-user,,13,77,2,0,0,21,15,0,0,1,147,1,BlackBasta,ran:BlackBasta:BlackBasta-3d8713641264c41cd6784c5569c1447299fba88633070e40e70bb3ae2b4c5a4e
2024-10-11 22:15:00,-\-,,0,0,0,0,0,0,0,0,0,0,10,1,BlackBasta,ran:BlackBasta:BlackBasta-3d8713641264c41cd6784c5569c1447299fba88633070e40e70bb3ae2b4c5a4e
2024-10-11 22:15:00,WINDEV2407EVAL\User,,3,0,4,0,0,6,5,0,0,0,24,1,BlackBasta,ran:BlackBasta:BlackBasta-3d8713641264c41cd6784c5569c1447299fba88633070e40e70bb3ae2b4c5a4e
2024-10-11 22:15:00,NT AUTHORITY\SYSTEM,,5,91,29,0,0,35,27,0,0,0,191,1,BlackBasta,ran:BlackBasta:BlackBasta-3d8713641264c41cd6784c5569c1447299fba88633070e40e70bb3ae2b4c5a4e
2024-10-11 22:15:00,NT AUTHORITY\LOCAL SERVICE,,3,0,0,0,0,157,1,0,0,0,161,1,BlackBasta,ran:BlackBasta:BlackBasta-3d8713641264c41cd6784c5569c1447299fba88633070e40e70bb3ae2b4c5a4e
2024-10-11 22:15:00,NT AUTHORITY\NETWORK SERVICE,,0,5,0,0,0,0,9,0,0,0,15,1,BlackBasta,ran:BlackBasta:BlackBasta-3d8713641264c41cd6784c5569c1447299fba88633070e40e70bb3ae2b4c5a4e
2024-10-11 22:20:00,NT AUTHORITY\SYSTEM,,0,1,4,0,0,3,3,0,0,0,11,1,BlackBasta,ran:BlackBasta:BlackBasta-3d8713641264c41cd6784c5569c1447299fba88633070e40e70bb3ae2b4c5a4e
2024-10-11 22:20:00,NT AUTHORITY\NETWORK SERVICE,,0,1,0,0,0,0,2,0,0,0,3,1,BlackBasta,ran:BlackBasta:BlackBasta-3d8713641264c41cd6784c5569c1447299fba88633070e40e70bb3ae2b4c5a4e
2024-10-11 22:20:00,WINDEV2407EVAL\End-user,,0,0,0,0,0,0,0,0,0,0,16,1,BlackBasta,ran:BlackBasta:BlackBasta-3d8713641264c41cd6784c5569c1447299fba88633070e40e70bb3ae2b4c5a4e
2024-10-11 22:20:00,WINDEV2407EVAL\User,,0,0,0,0,0,0,0,0,0,0,1,1,BlackBasta,ran:BlackBasta:BlackBasta-3d8713641264c41cd6784c5569c1447299fba88633070e40e70bb3ae2b4c5a4e
2024-10-10 01:30:00,WINDEV2407EVAL\User,,6,0,4,0,0,7,8,0,0,0,38,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-10-10 01:30:00,NT AUTHORITY\SYSTEM,,7,12,0,0,2,30,18,0,0,0,71,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-10-10 01:30:00,WINDEV2407EVAL\End-user,,14,55,7,0,0,26,17,0,0,1,146,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-10-10 01:30:00,-\-,,0,0,0,0,0,0,0,0,0,0,13,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-10-10 01:30:00,NT AUTHORITY\LOCAL SERVICE,,3,0,0,0,0,0,0,0,0,0,3,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-10-10 01:30:00,NT AUTHORITY\NETWORK SERVICE,,1,1,0,0,0,0,1,0,0,0,3,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-10-10 01:35:00,NT AUTHORITY\SYSTEM,,2,46,27,0,0,23,21,0,0,0,122,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-10-10 01:35:00,NT AUTHORITY\NETWORK SERVICE,,0,4,0,0,2,0,8,0,0,0,15,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-10-10 01:35:00,NT AUTHORITY\LOCAL SERVICE,,1,0,0,0,0,124,1,0,0,0,126,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-10-10 01:35:00,WINDEV2407EVAL\End-user,,0,0,1,0,0,3,0,0,0,0,13,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-10-10 01:35:00,WINDEV2407EVAL\User,,0,0,2,0,0,1,0,0,0,0,4,1,BlackBasta,ran:BlackBasta:BlackBasta-723d1cf3d74fb3ce95a77ed9dff257a78c8af8e67a82963230dd073781074224
2024-11-04 22:35:00,WINDEV2407EVAL\End-user,,13,70,96,0,0,26,51,0,0,1,299,1,BlackBasta,ran:BlackBasta:BlackBasta-7883f01096db9bcf090c2317749b6873036c27ba92451b212b8645770e1f0b8a
2024-11-04 22:35:00,-\-,,0,0,0,0,0,0,0,0,0,0,10,1,BlackBasta,ran:BlackBasta:BlackBasta-7883f01096db9bcf090c2317749b6873036c27ba92451b212b8645770e1f0b8a
2024-11-04 22:35:00,NT AUTHORITY\SYSTEM,,14,595,291,0,1,105,22,0,2,0,1031,1,BlackBasta,ran:BlackBasta:BlackBasta-7883f01096db9bcf090c2317749b6873036c27ba92451b212b8645770e1f0b8a
2024-11-04 22:35:00,WINDEV2407EVAL\User,,3,0,0,0,0,5,12,0,0,0,24,1,BlackBasta,ran:BlackBasta:BlackBasta-7883f01096db9bcf090c2317749b6873036c27ba92451b212b8645770e1f0b8a
2024-11-04 22:35:00,NT AUTHORITY\NETWORK SERVICE,,1,30,0,0,0,0,8,0,0,0,39,1,BlackBasta,ran:BlackBasta:BlackBasta-7883f01096db9bcf090c2317749b6873036c27ba92451b212b8645770e1f0b8a
2024-11-04 22:35:00,NT AUTHORITY\LOCAL SERVICE,,1,0,0,0,0,306,0,0,0,0,307,1,BlackBasta,ran:BlackBasta:BlackBasta-7883f01096db9bcf090c2317749b6873036c27ba92451b212b8645770e1f0b8a
2024-11-04 22:40:00,NT AUTHORITY\SYSTEM,,0,0,1068,0,0,3,0,0,39,0,1071,1,BlackBasta,ran:BlackBasta:BlackBasta-7883f01096db9bcf090c2317749b6873036c27ba92451b212b8645770e1f0b8a
2024-11-04 22:40:00,WINDEV2407EVAL\End-user,,0,0,0,0,0,0,1,0,0,0,6,1,BlackBasta,ran:BlackBasta:BlackBasta-7883f01096db9bcf090c2317749b6873036c27ba92451b212b8645770e1f0b8a
2024-11-04 22:40:00,WINDEV2407EVAL\User,,0,0,0,0,0,0,2,0,0,0,3,1,BlackBasta,ran:BlackBasta:BlackBasta-7883f01096db9bcf090c2317749b6873036c27ba92451b212b8645770e1f0b8a
2024-11-05 11:25:00,WINDEV2407EVAL\End-user,,8,55,8,0,0,11,35,0,0,1,127,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-05 11:25:00,-\-,,0,0,0,0,0,0,0,0,0,0,2,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-05 11:25:00,NT AUTHORITY\SYSTEM,,9,54,83,0,1,42,16,0,0,0,206,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-05 11:25:00,WINDEV2407EVAL\User,,2,0,0,0,0,3,7,0,0,0,15,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-05 11:25:00,NT AUTHORITY\LOCAL SERVICE,,1,0,0,0,0,6,0,0,0,0,7,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-05 11:25:00,NT AUTHORITY\NETWORK SERVICE,,0,1,0,0,0,0,7,0,0,0,8,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-05 11:30:00,NT AUTHORITY\SYSTEM,,5,528,864,0,0,45,3,0,27,0,1445,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-05 11:30:00,WINDEV2407EVAL\User,,0,0,0,0,0,1,6,0,0,0,9,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-05 11:30:00,WINDEV2407EVAL\End-user,,0,0,0,0,0,4,2,0,0,0,23,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-05 11:30:00,NT AUTHORITY\NETWORK SERVICE,,0,26,0,0,0,0,1,0,0,0,27,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-05 11:30:00,NT AUTHORITY\LOCAL SERVICE,,1,0,0,0,0,325,1,0,0,0,327,1,BlackBasta,ran:BlackBasta:BlackBasta-882019d1024778e13841db975d5e60aaae1482fcf86ba669e819a68ce980d7d3
2024-11-04 22:20:00,WINDEV2407EVAL\End-user,,5,76,3,0,0,10,23,0,0,1,120,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-11-04 22:20:00,NT AUTHORITY\SYSTEM,,3,0,10,0,0,15,0,0,0,0,29,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-11-04 22:20:00,-\-,,0,0,0,0,0,0,0,0,0,0,7,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-11-04 22:20:00,WINDEV2407EVAL\User,,1,0,0,0,0,0,2,0,0,0,4,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-11-04 22:20:00,NT AUTHORITY\LOCAL SERVICE,,2,0,0,0,0,0,0,0,0,0,2,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-11-04 22:20:00,NT AUTHORITY\NETWORK SERVICE,,1,0,0,0,0,0,1,0,0,0,2,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-11-04 22:25:00,WINDEV2407EVAL\End-user,,1,1,3,0,0,2,9,0,0,0,37,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-11-04 22:25:00,NT AUTHORITY\SYSTEM,,8,430,104,0,0,61,21,0,2,0,626,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-11-04 22:25:00,WINDEV2407EVAL\User,,1,1,3,0,0,1,13,0,0,0,25,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-11-04 22:25:00,NT AUTHORITY\LOCAL SERVICE,,2,0,0,0,0,241,1,0,0,0,244,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-11-04 22:25:00,NT AUTHORITY\NETWORK SERVICE,,0,21,0,0,0,0,6,0,0,0,27,1,BlackBasta,ran:BlackBasta:BlackBasta-9a55f55886285eef7ffabdd55c0232d1458175b1d868c03d3e304ce7d98980bc
2024-10-08 20:45:00,WINDEV2407EVAL\End-user,,16,71,3,0,0,24,23,0,0,1,158,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:45:00,-\-,,0,0,0,0,0,0,0,0,0,0,16,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:45:00,NT AUTHORITY\SYSTEM,,5,4,0,0,2,23,7,0,0,0,43,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:45:00,WINDEV2407EVAL\User,,1,0,0,0,0,2,6,0,0,0,12,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:45:00,NT AUTHORITY\LOCAL SERVICE,,1,0,0,0,0,0,0,0,0,0,1,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:45:00,NT AUTHORITY\NETWORK SERVICE,,1,0,0,0,0,0,1,0,0,0,2,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:50:00,NT AUTHORITY\SYSTEM,,1,42,21,0,1,43,14,0,0,0,122,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:50:00,NT AUTHORITY\LOCAL SERVICE,,2,0,0,0,0,91,1,0,0,0,94,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:50:00,NT AUTHORITY\NETWORK SERVICE,,0,4,0,0,2,0,9,0,0,0,15,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:50:00,WINDEV2407EVAL\End-user,,0,121,224,0,0,2,0,0,0,0,349,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:50:00,WINDEV2407EVAL\User,,0,0,2,0,0,2,0,0,0,0,5,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:55:00,WINDEV2407EVAL\End-user,,0,238,343,0,0,1,0,0,0,0,582,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:55:00,NT AUTHORITY\SYSTEM,,0,3,0,0,0,12,10,0,0,0,25,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:55:00,NT AUTHORITY\NETWORK SERVICE,,1,0,0,0,0,0,1,0,0,0,2,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-08 20:55:00,NT AUTHORITY\LOCAL SERVICE,,0,0,0,0,0,2,0,0,0,0,2,1,BlackBasta,ran:BlackBasta:BlackBasta-9bbe6414ce22cb5e19f294004cb5cdbc883479d99629ddcdb5b70e9806306e42
2024-10-12 03:00:00,WINDEV2407EVAL\End-user,,6,70,0,0,0,12,20,0,0,1,112,1,BlackBasta,ran:BlackBasta:BlackBasta-ae7c868713e1d02b4db60128c651eb1e3f6a33c02544cc4cb57c3aa6c6581b6e
2024-10-12 03:00:00,-\-,,0,0,0,0,0,0,0,0,0,0,38,1,BlackBasta,ran:BlackBasta:BlackBasta-ae7c868713e1d02b4db60128c651eb1e3f6a33c02544cc4cb57c3aa6c6581b6e
2024-10-12 03:00:00,NT AUTHORITY\SYSTEM,,4,88,84,0,0,44,18,0,0,0,240,1,BlackBasta,ran:BlackBasta:BlackBasta-ae7c868713e1d02b4db60128c651eb1e3f6a33c02544cc4cb57c3aa6c6581b6e
2024-10-12 03:00:00,WINDEV2407EVAL\User,,9,52,306,0,5,62,174,0,0,0,621,1,BlackBasta,ran:BlackBasta:BlackBasta-ae7c868713e1d02b4db60128c651eb1e3f6a33c02544cc4cb57c3aa6c6581b6e
2024-10-12 03:00:00,NT AUTHORITY\NETWORK SERVICE,,1,6,0,0,0,0,9,0,0,0,16,1,BlackBasta,ran:BlackBasta:BlackBasta-ae7c868713e1d02b4db60128c651eb1e3f6a33c02544cc4cb57c3aa6c6581b6e
2024-10-12 03:00:00,NT AUTHORITY\LOCAL SERVICE,,0,0,0,0,0,190,0,0,0,0,190,1,BlackBasta,ran:BlackBasta:BlackBasta-ae7c868713e1d02b4db60128c651eb1e3f6a33c02544cc4cb57c3aa6c6581b6e
2024-10-12 03:05:00,NT AUTHORITY\SYSTEM,,0,2,0,0,0,6,5,0,0,0,13,1,BlackBasta,ran:BlackBasta:BlackBasta-ae7c868713e1d02b4db60128c651eb1e3f6a33c02544cc4cb57c3aa6c6581b6e
2024-10-11 14:20:00,WINDEV2407EVAL\End-user,,4,55,0,0,0,11,12,0,0,1,91,1,BlackBasta,ran:BlackBasta:BlackBasta-df5b004be71717362e6b1ad22072f9ee4113b95b5d78c496a90857977a9fb415
2024-10-11 14:20:00,-\-,,0,0,0,0,0,0,0,0,0,0,15,1,BlackBasta,ran:BlackBasta:BlackBasta-df5b004be71717362e6b1ad22072f9ee4113b95b5d78c496a90857977a9fb415
2024-10-11 14:20:00,NT AUTHORITY\SYSTEM,,2,7,0,0,0,12,16,0,0,0,37,1,BlackBasta,ran:BlackBasta:BlackBasta-df5b004be71717362e6b1ad22072f9ee4113b95b5d78c496a90857977a9fb415
2024-10-11 14:20:00,NT AUTHORITY\NETWORK SERVICE,,1,0,0,0,0,0,6,0,0,0,7,1,BlackBasta,ran:BlackBasta:BlackBasta-df5b004be71717362e6b1ad22072f9ee4113b95b5d78c496a90857977a9fb415
2024-10-11 14:25:00,NT AUTHORITY\SYSTEM,,1,1114,23,0,4,61,16,0,0,0,1219,1,BlackBasta,ran:BlackBasta:BlackBasta-df5b004be71717362e6b1ad22072f9ee4113b95b5d78c496a90857977a9fb415
2024-10-11 14:25:00,WINDEV2407EVAL\End-user,,1,0,0,0,0,2,0,0,0,0,6,1,BlackBasta,ran:BlackBasta:BlackBasta-df5b004be71717362e6b1ad22072f9ee4113b95b5d78c496a90857977a9fb415
2024-10-11 14:25:00,NT AUTHORITY\NETWORK SERVICE,,1,19,0,0,1,0,5,0,0,0,26,1,BlackBasta,ran:BlackBasta:BlackBasta-df5b004be71717362e6b1ad22072f9ee4113b95b5d78c496a90857977a9fb415
2024-10-11 14:25:00,NT AUTHORITY\LOCAL SERVICE,,1,0,0,0,0,2,1,0,0,0,4,1,BlackBasta,ran:BlackBasta:BlackBasta-df5b004be71717362e6b1ad22072f9ee4113b95b5d78c496a90857977a9fb415
2024-10-11 14:25:00,WINDEV2407EVAL\User,,0,0,3,0,0,2,2,0,0,0,7,1,BlackBasta,ran:BlackBasta:BlackBasta-df5b004be71717362e6b1ad22072f9ee4113b95b5d78c496a90857977a9fb415
2024-10-11 21:50:00,WINDEV2407EVAL\End-user,,14,55,3,0,0,24,20,0,0,1,144,1,BlackBasta,ran:BlackBasta:BlackBasta-e28188e516db1bda9015c30de59a2e91996b67c2e2b44989a6b0f562577fd757
2024-10-11 21:50:00,-\-,,0,0,0,0,0,0,0,0,0,0,10,1,BlackBasta,ran:BlackBasta:BlackBasta-e28188e516db1bda9015c30de59a2e91996b67c2e2b44989a6b0f562577fd757
2024-10-11 21:50:00,NT AUTHORITY\SYSTEM,,8,92,84,0,1,44,24,0,0,0,255,1,BlackBasta,ran:BlackBasta:BlackBasta-e28188e516db1bda9015c30de59a2e91996b67c2e2b44989a6b0f562577fd757
2024-10-11 21:50:00,WINDEV2407EVAL\User,,5,0,3,0,0,7,8,0,0,0,34,1,BlackBasta,ran:BlackBasta:BlackBasta-e28188e516db1bda9015c30de59a2e91996b67c2e2b44989a6b0f562577fd757
2024-10-11 21:50:00,NT AUTHORITY\NETWORK SERVICE,,1,7,0,0,0,0,8,0,0,0,16,1,BlackBasta,ran:BlackBasta:BlackBasta-e28188e516db1bda9015c30de59a2e91996b67c2e2b44989a6b0f562577fd757
2024-10-11 21:50:00,NT AUTHORITY\LOCAL SERVICE,,4,0,0,0,0,157,1,0,0,0,162,1,BlackBasta,ran:BlackBasta:BlackBasta-e28188e516db1bda9015c30de59a2e91996b67c2e2b44989a6b0f562577fd757
2024-11-05 16:15:00,WINDEV2407EVAL\End-user,,1,142,2,0,0,1,16,0,0,0,164,1,CyberVolk,ran:CyberVolk:CyberVolk-102276ae1f518745695fe8f291bf6e69856b91723244881561bb1a2338d54b12
2024-11-05 16:15:00,-\-,,0,0,0,0,0,0,0,0,0,0,21,1,CyberVolk,ran:CyberVolk:CyberVolk-102276ae1f518745695fe8f291bf6e69856b91723244881561bb1a2338d54b12
2024-11-05 16:15:00,NT AUTHORITY\SYSTEM,,6,290,634,0,0,51,3,0,25,0,984,1,CyberVolk,ran:CyberVolk:CyberVolk-102276ae1f518745695fe8f291bf6e69856b91723244881561bb1a2338d54b12
2024-11-05 16:15:00,NT AUTHORITY\LOCAL SERVICE,,1,0,0,0,0,182,0,0,0,0,183,1,CyberVolk,ran:CyberVolk:CyberVolk-102276ae1f518745695fe8f291bf6e69856b91723244881561bb1a2338d54b12
2024-11-05 16:15:00,WINDEV2407EVAL\User,,0,0,0,0,0,1,6,0,0,0,10,1,CyberVolk,ran:CyberVolk:CyberVolk-102276ae1f518745695fe8f291bf6e69856b91723244881561bb1a2338d54b12
2024-11-05 16:15:00,NT AUTHORITY\NETWORK SERVICE,,0,10,0,0,0,0,0,0,0,0,10,1,CyberVolk,ran:CyberVolk:CyberVolk-102276ae1f518745695fe8f291bf6e69856b91723244881561bb1a2338d54b12
2024-11-05 16:20:00,NT AUTHORITY\SYSTEM,,0,2,652,0,0,24,8,0,14,0,686,1,CyberVolk,ran:CyberVolk:CyberVolk-102276ae1f518745695fe8f291bf6e69856b91723244881561bb1a2338d54b12
2024-11-05 16:20:00,WINDEV2407EVAL\End-user,,0,5,0,0,0,3,0,0,0,0,10,1,CyberVolk,ran:CyberVolk:CyberVolk-102276ae1f518745695fe8f291bf6e69856b91723244881561bb1a2338d54b12
2024-11-05 16:20:00,WINDEV2407EVAL\User,,0,0,0,0,0,4,0,0,0,0,4,1,CyberVolk,ran:CyberVolk:CyberVolk-102276ae1f518745695fe8f291bf6e69856b91723244881561bb1a2338d54b12
2024-11-05 16:20:00,-\-,,0,0,0,0,0,0,0,0,0,0,5,1,CyberVolk,ran:CyberVolk:CyberVolk-102276ae1f518745695fe8f291bf6e69856b91723244881561bb1a2338d54b12
