timestamp,host,process_name,cpu_percent,memory_mb,disk_write_mb,file_write_count,file_rename_count,network_connections,child_process_count,unsigned_binary,suspicious_extension_changes,entropy_score,shadow_copy_events,label
2026-05-15T01:15:00,host-43,outlook.exe,43,542,40.4,0,0,26,5,0,2,4.9,0,benign
2026-05-15T01:20:00,host-37,encryptor.exe,86,1710,407.0,281,187,37,5,1,131,8.9,1,suspicious
2026-05-15T01:25:00,host-41,encryptor.exe,87,1224,200.8,359,257,37,2,1,94,8.3,1,suspicious
2026-05-15T01:30:00,host-15,svchost.exe,29,718,17.5,70,8,65,3,0,0,3.3,0,benign
2026-05-15T01:35:00,host-06,explorer.exe,3,438,58.7,50,0,27,4,0,0,5.3,0,benign
2026-05-15T01:40:00,host-15,python.exe,28,1427,31.9,0,2,108,2,0,0,5.4,0,benign
2026-05-15T01:45:00,host-47,encryptor.exe,83,1265,385.8,466,199,12,3,1,15,8.7,1,benign
2026-05-15T01:50:00,host-57,powershell.exe,99,860,294.2,155,82,47,3,1,0,6.3,1,suspicious
2026-05-15T01:55:00,host-09,encryptor.exe,99,926,317.7,147,222,20,0,1,98,8.8,1,suspicious
2026-05-15T02:00:00,host-43,excel.exe,61,903,38.0,21,6,0,1,0,0,5.1,0,benign
2026-05-15T02:05:00,host-47,explorer.exe,43,1166,22.9,66,12,14,0,0,3,5.0,0,benign
2026-05-15T02:10:00,host-23,encryptor.exe,94,1173,376.2,237,241,32,4,1,101,8.6,1,suspicious
2026-05-15T02:15:00,host-56,chrome.exe,32,417,0.0,25,4,27,0,0,0,2.4,0,benign
2026-05-15T02:20:00,host-36,encryptor.exe,91,614,241.9,156,166,21,4,1,75,8.4,0,suspicious
2026-05-15T02:25:00,host-34,code.exe,19,0,18.4,0,11,16,3,0,0,4.3,0,benign
2026-05-15T02:30:00,host-48,encryptor.exe,79,1422,316.2,342,235,38,4,1,106,9.0,1,suspicious
2026-05-15T02:35:00,host-51,rclone.exe,18,973,49.7,2,8,280,0,1,0,4.6,0,suspicious
2026-05-15T02:40:00,host-32,miner.exe,99,813,16.1,21,8,23,1,1,0,5.4,0,suspicious
2026-05-15T02:45:00,host-03,code.exe,16,268,13.5,27,0,34,2,0,1,5.6,0,benign
2026-05-15T02:50:00,host-37,excel.exe,44,701,26.0,110,3,48,3,0,3,3.8,0,benign
2026-05-15T02:55:00,host-31,python.exe,8,687,0.0,32,0,50,3,0,0,4.2,0,benign
2026-05-15T03:00:00,host-53,encryptor.exe,78,1323,378.3,454,242,73,3,1,46,8.7,1,suspicious
2026-05-15T03:05:00,host-37,excel.exe,31,1003,23.5,16,9,81,0,0,0,4.7,0,benign
2026-05-15T03:10:00,host-22,outlook.exe,40,0,11.0,22,11,41,0,0,4,4.7,0,suspicious
2026-05-15T03:15:00,host-17,code.exe,0,561,54.7,27,2,34,6,0,3,3.9,0,benign
2026-05-15T03:20:00,host-41,outlook.exe,41,500,20.0,65,0,57,2,0,0,4.1,0,benign
2026-05-15T03:25:00,host-16,powershell.exe,95,337,129.9,205,34,69,11,1,28,5.9,0,suspicious
2026-05-15T03:30:00,host-14,excel.exe,26,982,30.0,66,0,0,2,0,0,4.0,0,benign
2026-05-15T03:35:00,host-13,encryptor.exe,88,1339,232.7,420,182,24,0,1,110,8.3,1,suspicious
2026-05-15T03:40:00,host-08,excel.exe,26,925,22.5,42,0,25,0,0,4,4.8,0,benign
2026-05-15T03:45:00,host-06,encryptor.exe,106,923,148.0,424,270,58,5,1,87,7.6,1,suspicious
2026-05-15T03:50:00,host-35,teams.exe,22,418,0.0,104,12,30,3,0,2,5.4,0,benign
2026-05-15T03:55:00,host-46,chrome.exe,55,1918,14.2,64,3,14,3,0,1,3.8,0,benign
2026-05-15T04:00:00,host-19,outlook.exe,33,1390,0.0,20,11,26,2,0,3,5.0,0,benign
2026-05-15T04:05:00,host-42,python.exe,40,672,55.6,21,10,67,0,0,3,5.9,0,benign
2026-05-15T04:10:00,host-58,miner.exe,97,1501,0.0,26,5,67,1,1,1,4.8,0,suspicious
2026-05-15T04:15:00,host-44,excel.exe,28,1462,52.4,102,4,49,0,0,0,4.3,0,benign
2026-05-15T04:20:00,host-34,explorer.exe,16,420,72.6,77,5,20,1,0,2,2.5,0,benign
2026-05-15T04:25:00,host-41,code.exe,33,1273,9.4,0,4,66,1,0,3,4.0,0,benign
2026-05-15T04:30:00,host-37,explorer.exe,15,1015,25.6,81,12,68,4,0,0,4.3,0,benign
2026-05-15T04:35:00,host-28,powershell.exe,76,936,240.9,182,69,15,5,1,40,7.3,0,suspicious
2026-05-15T04:40:00,host-30,encryptor.exe,93,1077,294.9,306,204,8,3,1,62,7.7,1,suspicious
2026-05-15T04:45:00,host-12,miner.exe,96,2166,0.0,14,8,72,1,1,2,5.8,0,suspicious
2026-05-15T04:50:00,host-19,teams.exe,0,668,0.0,78,0,40,0,0,0,4.0,0,benign
2026-05-15T04:55:00,host-55,encryptor.exe,83,1666,222.1,271,99,30,3,1,118,8.2,1,suspicious
2026-05-15T05:00:00,host-08,code.exe,26,1215,55.5,32,1,8,3,1,0,4.2,0,benign
2026-05-15T05:05:00,host-15,powershell.exe,84,0,91.7,39,118,27,6,1,23,6.4,0,suspicious
2026-05-15T05:10:00,host-03,miner.exe,96,1096,0.0,21,3,17,4,1,3,4.8,0,suspicious
2026-05-15T05:15:00,host-44,powershell.exe,62,240,280.5,244,33,18,7,0,9,5.0,0,suspicious
2026-05-15T05:20:00,host-46,explorer.exe,33,143,0.0,44,0,22,1,0,0,3.7,0,benign
2026-05-15T05:25:00,host-18,code.exe,26,753,8.5,0,6,0,2,0,0,5.0,0,benign
2026-05-15T05:30:00,host-39,explorer.exe,0,741,14.4,83,0,37,2,0,1,4.8,0,benign
2026-05-15T05:35:00,host-31,code.exe,17,1237,42.4,16,0,27,5,0,3,4.5,0,benign
2026-05-15T05:40:00,host-23,encryptor.exe,82,1130,259.4,423,213,54,0,1,38,7.9,1,suspicious
2026-05-15T05:45:00,host-08,code.exe,11,212,48.3,68,10,40,0,0,2,4.1,0,benign
2026-05-15T05:50:00,host-10,explorer.exe,34,583,24.4,0,2,0,0,0,6,3.2,0,benign
2026-05-15T05:55:00,host-40,outlook.exe,38,731,7.2,43,0,48,0,0,1,4.2,0,benign
2026-05-15T06:00:00,host-54,outlook.exe,30,460,19.3,0,3,39,3,0,0,4.6,0,benign
2026-05-15T06:05:00,host-38,excel.exe,44,323,36.4,65,0,0,0,0,2,3.7,0,benign
2026-05-15T06:10:00,host-47,explorer.exe,24,649,0.0,17,0,0,4,0,0,3.9,0,benign
2026-05-15T06:15:00,host-29,outlook.exe,34,1418,31.3,0,0,59,0,0,0,4.4,0,benign
2026-05-15T06:20:00,host-20,explorer.exe,27,1131,7.7,7,4,4,4,0,1,4.1,0,suspicious
2026-05-15T06:25:00,host-18,code.exe,44,942,0.0,52,0,8,0,0,0,3.8,0,benign
2026-05-15T06:30:00,host-18,encryptor.exe,83,1812,238.0,332,209,7,4,1,106,7.7,1,suspicious
2026-05-15T06:35:00,host-57,teams.exe,47,1154,16.8,68,7,42,0,0,4,3.5,0,benign
2026-05-15T06:40:00,host-28,svchost.exe,15,1939,0.0,12,0,60,2,0,4,4.6,0,benign
2026-05-15T06:45:00,host-49,miner.exe,92,787,0.0,0,0,27,0,1,4,4.4,0,suspicious
2026-05-15T06:50:00,host-23,chrome.exe,30,961,89.2,72,0,39,0,0,0,3.6,0,benign
2026-05-15T06:55:00,host-10,excel.exe,32,986,7.4,68,8,28,2,0,1,4.3,0,benign
2026-05-15T07:00:00,host-28,teams.exe,24,1821,39.7,19,7,38,5,0,1,4.2,0,benign
2026-05-15T07:05:00,host-02,powershell.exe,84,1086,139.2,91,102,16,12,1,60,7.1,1,suspicious
2026-05-15T07:10:00,host-49,svchost.exe,49,1190,0.0,106,3,3,0,0,5,4.9,0,benign
2026-05-15T07:15:00,host-16,encryptor.exe,94,1494,293.3,388,268,21,2,1,66,7.9,1,suspicious
2026-05-15T07:20:00,host-38,explorer.exe,14,1538,41.3,32,0,21,3,0,1,4.4,0,benign
2026-05-15T07:25:00,host-08,code.exe,71,758,25.1,60,1,30,2,0,2,3.3,0,benign
2026-05-15T07:30:00,host-27,code.exe,11,1595,123.8,82,8,43,0,0,0,3.6,0,benign
2026-05-15T07:35:00,host-37,teams.exe,25,337,3.2,18,0,17,0,0,2,3.5,0,benign
2026-05-15T07:40:00,host-31,chrome.exe,27,1446,27.4,25,3,32,2,0,3,4.9,0,benign
2026-05-15T07:45:00,host-47,code.exe,0,565,11.1,0,4,59,4,0,0,4.7,0,benign
2026-05-15T07:50:00,host-43,rclone.exe,29,0,7.3,69,5,95,0,1,0,5.5,0,suspicious
2026-05-15T07:55:00,host-35,chrome.exe,26,1001,24.5,37,0,12,1,0,0,4.0,0,benign
2026-05-15T08:00:00,host-35,teams.exe,21,1307,65.3,89,2,29,2,0,0,4.9,0,benign
2026-05-15T08:05:00,host-30,outlook.exe,0,609,5.9,50,12,44,5,0,3,5.4,0,benign
2026-05-15T08:10:00,host-47,outlook.exe,29,776,5.1,97,0,47,3,0,0,3.9,0,benign
2026-05-15T08:15:00,host-30,python.exe,67,936,32.5,21,0,78,0,0,0,4.1,0,benign
2026-05-15T08:20:00,host-31,chrome.exe,19,855,0.0,93,0,24,1,0,4,5.8,0,benign
2026-05-15T08:25:00,host-59,outlook.exe,53,1296,23.6,52,0,37,0,0,1,3.6,0,benign
2026-05-15T08:30:00,host-21,outlook.exe,41,855,31.0,0,2,57,4,0,0,3.7,0,benign
2026-05-15T08:35:00,host-37,teams.exe,11,855,14.5,77,0,16,0,0,2,4.2,0,benign
2026-05-15T08:40:00,host-14,encryptor.exe,95,1290,318.5,339,76,54,4,1,67,7.7,1,suspicious
2026-05-15T08:45:00,host-42,rclone.exe,61,1247,58.6,38,8,179,0,1,1,5.2,0,suspicious
2026-05-15T08:50:00,host-42,teams.exe,25,2176,10.3,51,17,35,2,0,4,3.6,0,benign
2026-05-15T08:55:00,host-24,teams.exe,49,761,0.0,84,0,38,4,0,0,4.7,0,benign
2026-05-15T09:00:00,host-20,svchost.exe,28,218,12.9,45,8,10,5,0,0,3.6,0,benign
2026-05-15T09:05:00,host-29,outlook.exe,13,450,25.8,16,3,55,2,0,1,3.3,0,benign
2026-05-15T09:10:00,host-07,code.exe,21,1416,12.7,49,1,42,1,0,5,4.8,0,benign
2026-05-15T09:15:00,host-02,rclone.exe,46,731,0.0,96,18,270,6,1,0,5.1,0,suspicious
2026-05-15T09:20:00,host-02,chrome.exe,46,476,13.5,22,3,58,0,0,1,5.7,0,suspicious
2026-05-15T09:25:00,host-57,chrome.exe,0,780,13.6,0,3,0,1,0,1,4.1,0,benign
2026-05-15T09:30:00,host-09,powershell.exe,79,430,161.4,138,63,113,7,0,27,5.9,0,suspicious
2026-05-15T09:35:00,host-46,code.exe,7,24,8.4,71,4,69,4,0,5,4.2,0,benign
2026-05-15T09:40:00,host-09,teams.exe,13,1194,0.0,59,5,25,3,0,1,4.0,0,benign
2026-05-15T09:45:00,host-17,powershell.exe,98,595,76.7,144,96,59,8,0,40,7.1,0,suspicious
2026-05-15T09:50:00,host-51,python.exe,22,1277,0.0,0,8,68,0,0,0,4.1,0,benign
2026-05-15T09:55:00,host-19,excel.exe,22,337,39.7,25,1,37,2,1,0,3.5,0,benign
2026-05-15T10:00:00,host-17,outlook.exe,28,521,0.0,74,0,59,2,0,1,2.7,0,benign
2026-05-15T10:05:00,host-33,teams.exe,24,339,25.9,39,7,57,3,0,0,6.0,0,benign
2026-05-15T10:10:00,host-27,chrome.exe,34,1238,0.0,96,2,61,0,0,0,4.6,0,benign
2026-05-15T10:15:00,host-50,svchost.exe,22,1148,44.7,45,0,33,7,0,0,4.3,0,benign
2026-05-15T10:20:00,host-16,code.exe,35,326,49.7,38,0,58,0,0,0,5.6,0,benign
2026-05-15T10:25:00,host-10,outlook.exe,39,2038,55.2,47,0,71,1,0,0,3.5,0,suspicious
2026-05-15T10:30:00,host-32,chrome.exe,2,98,25.2,43,0,18,3,0,0,4.4,0,benign
2026-05-15T10:35:00,host-12,powershell.exe,77,307,153.5,122,92,4,8,1,77,8.0,0,suspicious
2026-05-15T10:40:00,host-18,encryptor.exe,84,515,329.0,387,197,33,3,1,101,8.3,1,suspicious
2026-05-15T10:45:00,host-24,miner.exe,97,1541,11.7,11,3,45,2,1,1,5.0,0,suspicious
2026-05-15T10:50:00,host-04,outlook.exe,7,1287,0.0,77,3,0,2,0,0,3.9,0,benign
2026-05-15T10:55:00,host-08,code.exe,21,534,0.0,67,0,33,1,0,0,3.9,0,benign
2026-05-15T11:00:00,host-19,python.exe,23,1344,0.0,40,0,4,3,0,0,5.1,0,benign
2026-05-15T11:05:00,host-42,chrome.exe,20,1650,35.4,50,0,42,0,0,2,3.8,0,benign
2026-05-15T11:10:00,host-50,encryptor.exe,87,1234,224.3,300,183,61,0,1,124,8.3,1,suspicious
2026-05-15T11:15:00,host-11,excel.exe,14,405,23.0,12,1,19,2,0,0,4.4,0,benign
2026-05-15T11:20:00,host-44,encryptor.exe,89,380,347.5,252,124,10,2,1,118,8.0,1,suspicious
2026-05-15T11:25:00,host-27,encryptor.exe,91,1415,306.3,464,180,8,3,0,72,8.8,0,suspicious
2026-05-15T11:30:00,host-01,chrome.exe,40,1076,0.0,37,0,39,6,0,2,4.3,0,benign
2026-05-15T11:35:00,host-33,rclone.exe,52,699,14.8,91,6,164,7,0,6,4.1,0,suspicious
2026-05-15T11:40:00,host-23,excel.exe,58,789,28.4,42,12,0,3,0,0,4.1,0,benign
2026-05-15T11:45:00,host-06,teams.exe,25,960,0.0,15,8,32,3,0,5,4.0,0,benign
2026-05-15T11:50:00,host-47,powershell.exe,81,582,151.2,206,85,77,5,1,35,6.8,0,suspicious
2026-05-15T11:55:00,host-57,miner.exe,96,2070,15.2,33,4,35,3,1,2,5.2,0,suspicious
2026-05-15T12:00:00,host-20,powershell.exe,89,294,159.8,107,54,79,5,0,51,5.5,1,suspicious
2026-05-15T12:05:00,host-35,svchost.exe,17,208,0.0,30,0,38,1,0,1,4.5,0,benign
2026-05-15T12:10:00,host-47,svchost.exe,0,1223,23.7,60,0,22,0,0,0,3.7,0,benign
2026-05-15T12:15:00,host-45,svchost.exe,42,1261,41.2,32,2,14,2,0,0,4.7,0,benign
2026-05-15T12:20:00,host-27,teams.exe,0,1257,0.7,30,0,8,0,0,0,4.4,0,benign
2026-05-15T12:25:00,host-34,rclone.exe,57,839,55.1,49,6,132,2,0,0,4.0,0,suspicious
2026-05-15T12:30:00,host-26,chrome.exe,51,881,24.5,0,5,32,1,0,1,3.7,0,benign
2026-05-15T12:35:00,host-13,explorer.exe,22,1327,0.0,60,0,36,1,0,4,3.5,0,benign
2026-05-15T12:40:00,host-09,excel.exe,2,524,23.9,48,0,8,0,0,5,3.7,0,benign
2026-05-15T12:45:00,host-11,miner.exe,94,1355,3.1,26,10,77,2,1,0,5.1,0,suspicious
2026-05-15T12:50:00,host-08,teams.exe,39,1048,15.6,7,2,51,1,0,0,4.8,1,benign
2026-05-15T12:55:00,host-08,powershell.exe,92,322,54.3,115,155,20,10,0,23,6.9,0,suspicious
2026-05-15T13:00:00,host-58,explorer.exe,41,929,47.3,60,3,14,1,0,0,4.4,0,benign
2026-05-15T13:05:00,host-32,rclone.exe,41,1084,49.0,72,4,230,0,0,0,5.8,0,suspicious
2026-05-15T13:10:00,host-56,svchost.exe,30,1129,46.5,89,5,73,2,0,2,4.0,0,benign
2026-05-15T13:15:00,host-04,code.exe,41,888,0.0,99,2,9,0,0,0,3.9,0,benign
2026-05-15T13:20:00,host-56,svchost.exe,45,711,22.6,55,0,19,4,0,1,3.6,0,benign
2026-05-15T13:25:00,host-42,miner.exe,98,1392,18.6,28,3,24,1,1,4,4.4,0,suspicious
2026-05-15T13:30:00,host-43,encryptor.exe,100,1752,401.3,583,143,67,5,1,75,8.7,1,suspicious
2026-05-15T13:35:00,host-19,explorer.exe,22,492,14.6,142,12,0,3,0,0,4.4,0,benign
2026-05-15T13:40:00,host-08,teams.exe,27,546,0.1,37,7,28,5,0,1,4.1,0,benign
2026-05-15T13:45:00,host-02,svchost.exe,56,945,33.8,87,7,12,3,0,0,5.6,0,benign
2026-05-15T13:50:00,host-56,code.exe,0,692,13.4,2,7,25,1,0,2,4.3,0,benign
2026-05-15T13:55:00,host-46,teams.exe,20,1190,34.3,32,6,6,0,0,4,4.4,0,benign
2026-05-15T14:00:00,host-15,encryptor.exe,101,2094,314.0,179,170,20,1,1,95,8.6,1,suspicious
2026-05-15T14:05:00,host-08,python.exe,43,62,0.0,31,10,21,3,0,4,3.3,0,benign
2026-05-15T14:10:00,host-10,python.exe,25,849,0.0,0,0,33,0,0,0,4.1,0,benign
2026-05-15T14:15:00,host-18,python.exe,29,486,60.6,112,4,95,1,0,0,4.2,0,benign
2026-05-15T14:20:00,host-50,teams.exe,46,1399,7.9,0,0,73,3,1,5,5.5,0,suspicious
2026-05-15T14:25:00,host-50,encryptor.exe,78,604,205.0,430,86,64,2,0,74,7.8,1,suspicious
2026-05-15T14:30:00,host-55,explorer.exe,9,840,22.7,28,0,15,3,0,0,3.7,0,benign
2026-05-15T14:35:00,host-09,rclone.exe,59,816,72.2,21,3,180,1,1,3,7.2,1,suspicious
2026-05-15T14:40:00,host-43,python.exe,61,1635,7.4,65,0,30,3,0,3,4.3,0,benign
2026-05-15T14:45:00,host-27,svchost.exe,52,862,24.0,21,1,10,3,0,2,4.5,0,benign
2026-05-15T14:50:00,host-30,svchost.exe,52,1570,3.1,40,0,0,1,0,3,3.7,0,benign
2026-05-15T14:55:00,host-53,svchost.exe,32,1095,26.4,17,0,2,0,0,3,3.5,0,benign
2026-05-15T15:00:00,host-57,teams.exe,55,1176,0.0,63,0,47,1,1,0,4.3,0,suspicious
2026-05-15T15:05:00,host-10,rclone.exe,49,234,109.6,43,6,234,4,0,1,6.0,0,suspicious
2026-05-15T15:10:00,host-09,svchost.exe,38,679,4.0,38,0,4,0,0,5,3.9,0,benign
2026-05-15T15:15:00,host-13,explorer.exe,25,1846,58.9,50,0,6,0,0,4,4.4,0,benign
2026-05-15T15:20:00,host-07,svchost.exe,33,469,4.1,15,10,78,2,0,0,4.3,0,benign
2026-05-15T15:25:00,host-45,outlook.exe,22,807,12.1,25,7,0,5,0,2,4.7,0,benign
2026-05-15T15:30:00,host-25,teams.exe,38,608,35.2,0,1,59,2,0,0,2.5,0,benign
2026-05-15T15:35:00,host-31,encryptor.exe,86,267,213.2,443,217,0,2,1,49,7.6,1,suspicious
2026-05-15T15:40:00,host-10,rclone.exe,14,820,46.6,47,4,134,0,0,3,3.5,0,suspicious
2026-05-15T15:45:00,host-57,miner.exe,95,1715,3.0,0,5,55,2,1,0,4.3,0,suspicious
2026-05-15T15:50:00,host-41,miner.exe,100,1719,21.2,0,2,25,2,0,0,5.4,0,suspicious
2026-05-15T15:55:00,host-14,rclone.exe,23,870,42.8,112,4,184,0,1,3,4.6,0,suspicious
2026-05-15T16:00:00,host-06,rclone.exe,68,1018,114.2,26,4,166,5,1,2,5.9,0,suspicious
2026-05-15T16:05:00,host-53,excel.exe,27,1257,0.0,47,5,0,3,0,0,4.3,0,benign
2026-05-15T16:10:00,host-20,excel.exe,35,518,77.2,36,0,5,4,0,0,4.8,0,benign
2026-05-15T16:15:00,host-27,powershell.exe,82,1419,2.0,63,60,108,15,0,19,6.2,1,suspicious
2026-05-15T16:20:00,host-36,chrome.exe,23,1287,0.0,42,0,23,1,0,1,4.4,0,benign
2026-05-15T16:25:00,host-22,encryptor.exe,88,1007,288.5,271,292,24,1,1,71,8.5,1,suspicious
2026-05-15T16:30:00,host-56,miner.exe,101,1080,10.6,48,3,128,1,1,5,3.5,0,suspicious
2026-05-15T16:35:00,host-08,svchost.exe,40,95,34.9,58,13,56,3,0,2,4.0,0,benign
2026-05-15T16:40:00,host-56,miner.exe,91,1412,15.4,31,7,66,0,1,2,4.0,0,suspicious
2026-05-15T16:45:00,host-24,rclone.exe,56,1252,111.0,0,0,90,5,1,0,4.7,0,suspicious
2026-05-15T16:50:00,host-07,powershell.exe,73,382,138.6,124,95,61,8,1,28,5.5,0,suspicious
2026-05-15T16:55:00,host-24,powershell.exe,59,1237,196.8,100,33,72,4,0,23,8.3,0,suspicious
2026-05-15T17:00:00,host-56,chrome.exe,39,1231,47.5,23,3,61,1,0,1,4.4,0,benign
2026-05-15T17:05:00,host-56,chrome.exe,23,1686,45.2,50,0,9,6,0,1,4.5,0,benign
2026-05-15T17:10:00,host-37,powershell.exe,67,1098,139.3,83,74,60,7,0,10,7.9,0,suspicious
2026-05-15T17:15:00,host-19,chrome.exe,0,519,34.7,6,0,7,1,0,1,4.9,0,benign
2026-05-15T17:20:00,host-51,python.exe,38,673,41.5,47,11,56,4,0,1,4.1,0,benign
2026-05-15T17:25:00,host-36,chrome.exe,48,585,0.0,75,0,25,2,0,3,4.6,0,benign
2026-05-15T17:30:00,host-16,chrome.exe,53,199,11.3,0,0,30,1,0,1,4.0,0,benign
2026-05-15T17:35:00,host-59,explorer.exe,13,1137,28.8,3,7,8,5,0,0,4.0,0,benign
2026-05-15T17:40:00,host-04,excel.exe,0,1175,27.2,44,4,15,2,0,0,5.8,0,benign
2026-05-15T17:45:00,host-57,teams.exe,44,1293,6.4,0,0,41,2,0,1,4.9,0,benign
2026-05-15T17:50:00,host-37,outlook.exe,18,1440,67.0,34,0,0,4,0,7,3.9,0,benign
2026-05-15T17:55:00,host-42,explorer.exe,39,787,40.9,69,6,30,0,1,1,3.2,0,benign
2026-05-15T18:00:00,host-53,encryptor.exe,87,1075,533.7,326,242,23,0,1,65,8.3,1,suspicious
2026-05-15T18:05:00,host-36,chrome.exe,54,1764,0.0,0,0,46,1,0,1,4.5,0,benign
2026-05-15T18:10:00,host-03,encryptor.exe,90,883,166.7,414,136,2,0,1,56,8.3,1,suspicious
2026-05-15T18:15:00,host-42,outlook.exe,0,981,24.4,4,3,49,2,0,0,3.8,0,benign
2026-05-15T18:20:00,host-43,svchost.exe,0,1298,46.6,17,16,35,0,0,0,5.0,0,benign
2026-05-15T18:25:00,host-21,python.exe,10,824,32.9,27,1,31,0,0,1,3.1,0,benign
2026-05-15T18:30:00,host-36,miner.exe,92,841,21.4,16,1,21,1,1,1,5.2,0,suspicious
2026-05-15T18:35:00,host-22,excel.exe,23,512,0.0,42,15,18,2,0,3,4.8,0,benign
2026-05-15T18:40:00,host-33,excel.exe,56,1216,0.0,56,0,52,3,0,2,4.4,0,benign
2026-05-15T18:45:00,host-02,encryptor.exe,90,1659,561.8,410,192,34,4,1,150,8.1,0,suspicious
2026-05-15T18:50:00,host-40,chrome.exe,15,1189,22.3,4,10,57,5,0,1,4.7,0,benign
2026-05-15T18:55:00,host-24,encryptor.exe,78,1251,320.3,271,202,50,1,1,62,8.1,1,benign
2026-05-15T19:00:00,host-28,outlook.exe,6,1547,43.6,8,9,38,2,0,1,4.6,0,benign
2026-05-15T19:05:00,host-03,rclone.exe,38,1072,84.1,36,11,194,3,1,7,4.3,0,suspicious
2026-05-15T19:10:00,host-54,encryptor.exe,85,1012,313.5,308,105,0,4,1,111,9.0,1,suspicious
2026-05-15T19:15:00,host-19,miner.exe,96,554,13.8,54,4,45,3,1,1,6.4,0,suspicious
2026-05-15T19:20:00,host-15,python.exe,17,1409,23.6,52,0,46,3,0,2,4.1,0,benign
2026-05-15T19:25:00,host-26,powershell.exe,111,974,62.5,263,53,41,12,0,30,6.3,1,suspicious
2026-05-15T19:30:00,host-25,miner.exe,100,1621,15.6,23,8,65,1,1,0,4.3,0,suspicious
2026-05-15T19:35:00,host-53,rclone.exe,34,480,90.6,105,0,197,0,1,0,6.1,0,suspicious
2026-05-15T19:40:00,host-26,powershell.exe,66,1296,118.8,128,54,53,13,1,20,7.8,0,suspicious
2026-05-15T19:45:00,host-30,powershell.exe,75,981,216.4,230,78,37,0,0,27,5.8,0,suspicious
2026-05-15T19:50:00,host-53,excel.exe,47,596,31.3,47,8,51,2,0,1,4.3,0,benign
2026-05-15T19:55:00,host-36,excel.exe,8,671,68.2,63,8,4,1,0,1,4.2,0,benign
2026-05-15T20:00:00,host-10,powershell.exe,95,246,167.7,217,63,24,12,0,35,5.9,0,suspicious
2026-05-15T20:05:00,host-16,explorer.exe,25,1458,66.4,43,8,40,1,0,4,3.7,0,benign
2026-05-15T20:10:00,host-43,chrome.exe,63,1668,7.2,15,4,26,4,0,0,4.6,0,benign
2026-05-15T20:15:00,host-03,code.exe,43,525,18.5,24,0,27,6,0,1,4.3,0,benign
2026-05-15T20:20:00,host-22,svchost.exe,49,409,7.5,114,0,39,4,0,0,3.9,0,benign
2026-05-15T20:25:00,host-35,rclone.exe,35,947,91.0,77,0,143,4,1,1,5.0,0,suspicious
2026-05-15T20:30:00,host-55,chrome.exe,26,943,0.0,0,9,32,2,0,0,4.9,0,benign
2026-05-15T20:35:00,host-06,code.exe,23,1826,8.7,83,5,30,5,0,1,5.1,0,benign
2026-05-15T20:40:00,host-18,teams.exe,17,1120,25.3,39,6,37,3,0,4,4.8,0,benign
2026-05-15T20:45:00,host-11,miner.exe,97,1896,17.6,58,5,41,7,1,2,4.1,0,benign
2026-05-15T20:50:00,host-19,encryptor.exe,88,914,332.5,261,135,30,4,1,35,8.5,1,suspicious
2026-05-15T20:55:00,host-14,rclone.exe,65,1738,215.0,0,0,179,5,1,4,4.7,0,suspicious
2026-05-15T21:00:00,host-51,powershell.exe,91,554,116.9,160,62,74,4,1,41,7.2,0,suspicious
2026-05-15T21:05:00,host-58,encryptor.exe,102,247,456.9,197,239,6,3,1,79,9.1,1,suspicious
2026-05-15T21:10:00,host-56,excel.exe,0,757,6.6,94,4,0,0,0,3,4.8,0,benign
2026-05-15T21:15:00,host-14,python.exe,11,335,31.4,53,2,40,2,0,0,4.7,0,benign
2026-05-15T21:20:00,host-44,miner.exe,97,1857,16.0,0,4,11,3,1,0,4.7,0,suspicious
2026-05-15T21:25:00,host-07,miner.exe,101,1582,24.5,48,6,77,1,0,1,5.4,0,suspicious
2026-05-15T21:30:00,host-40,rclone.exe,64,695,109.4,75,1,269,0,1,2,4.2,0,suspicious
2026-05-15T21:35:00,host-42,outlook.exe,0,232,24.2,39,1,78,2,0,3,4.3,0,benign
2026-05-15T21:40:00,host-58,miner.exe,102,1821,6.8,3,6,71,5,1,2,4.8,0,suspicious
2026-05-15T21:45:00,host-32,rclone.exe,55,1066,109.5,77,4,289,6,1,6,4.9,0,suspicious
2026-05-15T21:50:00,host-28,outlook.exe,2,846,11.7,0,4,28,4,0,2,3.9,0,benign
2026-05-15T21:55:00,host-22,excel.exe,17,811,40.1,58,12,47,3,0,0,4.0,0,benign
2026-05-15T22:00:00,host-59,encryptor.exe,93,1049,395.9,66,197,51,3,1,73,8.9,1,suspicious
2026-05-15T22:05:00,host-37,python.exe,21,381,0.0,24,6,62,1,0,2,4.6,0,benign
2026-05-15T22:10:00,host-05,svchost.exe,22,1435,75.7,46,3,36,1,0,2,4.0,0,benign
2026-05-15T22:15:00,host-01,svchost.exe,29,1380,40.8,36,1,30,3,0,2,4.2,0,benign
2026-05-15T22:20:00,host-10,chrome.exe,5,993,39.3,28,0,4,3,0,0,4.6,0,benign
2026-05-15T22:25:00,host-10,excel.exe,34,497,6.6,52,2,12,0,0,1,4.0,0,benign
2026-05-15T22:30:00,host-20,python.exe,54,1252,17.3,66,3,31,5,0,1,5.0,0,benign
2026-05-15T22:35:00,host-53,python.exe,62,1054,5.4,52,0,22,0,0,0,3.3,0,benign
2026-05-15T22:40:00,host-51,encryptor.exe,82,1414,446.1,302,162,28,2,1,141,9.0,1,suspicious
